message_id	ttr	speaker	lang	ltype
post5962274	0.69	Riot81	Italian	L1
post5948864	0.72	Necsus	Italian (Italy)	L1
post5905846	0.83	TimLA	English - US	L2
post5868899	0.69	Jean Emile	French France	L2
post5862673	0.75	saltapicchio	Italia (Roma) - Italiano	L1
post5860908	0.79	teuz80	italian	L1
post5847355	0.79	GavinW	British English	L2
post5831772	0.77	Ella 123	Español de España	L2
post5826201	0.78	ugrifules	Hungary hungarian	L2
post5826879	0.73	Medusa_allo_specchio	Bulgarian	L2
post5816002	0.73	minoski	Italian	L1
post5813575	0.73	saltapicchio	Italia (Roma) - Italiano	L1
post1111121	0.63	moodywop	Italian - Italy	L1
post1111198	0.78	moodywop	Italian - Italy	L1
post5776222	0.79	velletri gangsta	romano - italia	L1
post5795454	0.8	velletri gangsta	romano - italia	L1
post5796947	0.79	Azzurra	Italia-italiano	L1
post5787557	0.7	giovannino	Italian, Neapolitan	L1
post5791803	0.76	rainbowizard	Italian - Italy	L1
post5790510	0.7	Amada	Italy Italian	L1
post5723650	0.57	filowelling	italy	L1
post5728134	0.65	Necsus	Italian (Italy)	L1
post5733720	0.78	Necsus	Italian (Italy)	L1
post5680554	0.84	Necsus	Italian (Italy)	L1
post5680590	0.74	Atars	Italiano	L1
post5777313	0.84	martaaa	italian	L1
post5778120	0.79	martaaa	italian	L1
post5780686	0.85	martaaa	italian	L1
post5781384	0.86	Necsus	Italian (Italy)	L1
post5758773	0.76	gabrigabri	Italian, Italy (Torino)	L1
post5765235	0.65	federicoft	Italian	L1
post5771167	0.81	Black Opal	English	L2
post5749630	0.75	Necsus	Italian (Italy)	L1
post5723144	0.81	MünchnerFax	Italian, Italy	L1
post5738170	0.78	saltapicchio	Italia (Roma) - Italiano	L1
post5106084	0.76	bieq	Spanish	L2
post5719478	0.69	dolce-far-niente	Español, Madrid	L2
post5719631	0.54	sabrinita85	Italian	L1
post5737928	0.61	saltapicchio	Italia (Roma) - Italiano	L1
post5741719	0.77	Necsus	Italian (Italy)	L1
post5724075	0.73	sabrinita85	Italian	L1
post5724208	0.79	lepurushi	Albanian	L2
post5708379	0.78	Atars	Italiano	L1
post5710182	0.8	saltapicchio	Italia (Roma) - Italiano	L1
post5710518	0.78	sabrinita85	Italian	L1
post5710799	0.8	Atars	Italiano	L1
post5715750	0.8	martaaa	italian	L1
post5427077	0.81	damoskito	French	L2
post5690426	0.82	Emma Neve	Italian	L1
post5685662	0.82	zelis	portuguese	L2
post2837909	0.82	SunDraw	Veneto (Italia)	L1
post2844396	0.75	Sicanius	Italian	L1
post5685867	0.66	Dubia	Italia	L1
post5683655	0.81	Azzurra	Italia-italiano	L1
post5678305	0.82	Atars	Italiano	L1
post5678803	0.82	Atars	Italiano	L1
post5669568	0.78	chiquitida	italian	L1
post5623651	0.79	housecameron	Italian/ Italy	L1
post5649530	0.73	SuperGaara	Italian	L1
post5611955	0.8	Paolo Yogurt	Italiano, veneto - veronese	L1
post5631518	0.81	rocamadour	Italian	L1
post5627472	0.73	Saoul	Italian	L1
post5630055	0.78	Necsus	Italian (Italy)	L1
post5619714	0.87	belfagor71	Italy, Italian	L1
post5585071	0.64	nestore	Italian	L1
post4986913	0.69	Lucy Van Pelt	Italian	L1
post4987597	0.78	SamPisa	Italy, italian	L1
post4990023	0.78	Montesacro	Italiano	L1
post4992207	0.79	SamPisa	Italy, italian	L1
post1347144	0.84	moodywop	Italian - Italy	L1
post5599899	0.88	nestore	Italian	L1
post5564362	0.79	Paolo Yogurt	Italiano, veneto - veronese	L1
post5587266	0.73	SunDraw	Veneto (Italia)	L1
post5579186	0.82	Saoul	Italian	L1
post5580367	0.76	bea555	Italian	L1
post5541525	0.85	Euridice66	Español-Andalucía	L2
post5580408	0.76	bea555	Italian	L1
post5574387	0.6	nestore	Italian	L1
post4022068	0.86	Necsus	Italian (Italy)	L1
post5562901	0.8	tamburun	italian	L1
post5547982	0.83	SunDraw	Veneto (Italia)	L1
post5537317	0.78	Goldielocks	German	L2
post5538714	0.77	Goldielocks	German	L2
post5538871	0.82	stella_maris_74	Italian - Italy	L1
post5549923	0.76	SunDraw	Veneto (Italia)	L1
post5550489	0.8	Goldielocks	German	L2
post5527208	0.8	Silvia10975	italiano (Toscana-Italia)	L1
post5527970	0.73	SunDraw	Veneto (Italia)	L1
post5524412	0.78	SunDraw	Veneto (Italia)	L1
post5519473	0.73	SunDraw	Veneto (Italia)	L1
post5444716	0.71	Sicanius	Italian	L1
post5523770	0.7	mickeybrz	italiano	L1
post5517643	0.81	aladinooo	egypt , arabic	L2
post5517743	0.82	aladinooo	egypt , arabic	L2
post5518039	0.78	_Jack Di Cuori_	Italian	L1
post5518137	0.79	SunDraw	Veneto (Italia)	L1
post5518215	0.86	SunDraw	Veneto (Italia)	L1
post5517739	0.77	aladinooo	egypt , arabic	L2
post5518027	0.78	SunDraw	Veneto (Italia)	L1
post5467483	0.81	SunDraw	Veneto (Italia)	L1
post5470512	0.8	SunDraw	Veneto (Italia)	L1
post5486919	0.88	SunDraw	Veneto (Italia)	L1
post5510862	0.75	Colei che.	Italy Italian	L1
post5490970	0.78	SunDraw	Veneto (Italia)	L1
post5502141	0.78	SunDraw	Veneto (Italia)	L1
post5496750	0.81	SunDraw	Veneto (Italia)	L1
post5498323	0.77	franz rod	Italiano	L1
post5498614	0.87	SunDraw	Veneto (Italia)	L1
post5494373	0.75	Necsus	Italian (Italy)	L1
post5493812	0.83	SunDraw	Veneto (Italia)	L1
post5483810	0.8	bartleby75	Italian	L1
post5485641	0.74	bartleby75	Italian	L1
post5486242	0.82	SunDraw	Veneto (Italia)	L1
post5476717	0.93	SunDraw	Veneto (Italia)	L1
post5197443	0.91	SunDraw	Veneto (Italia)	L1
post3948294	0.74	SunDraw	Veneto (Italia)	L1
post3949877	0.84	Laos	Italiano	L1
post5246001	0.83	SunDraw	Veneto (Italia)	L1
post5477005	0.79	SunDraw	Veneto (Italia)	L1
post5452892	0.78	SunDraw	Veneto (Italia)	L1
post5448762	0.75	Angel.Aura	Italian	L1
post5448923	0.77	vocenarrante	italian	L1
post5453182	0.75	SunDraw	Veneto (Italia)	L1
post5461145	0.73	SunDraw	Veneto (Italia)	L1
post5452764	0.39	SunDraw	Veneto (Italia)	L1
post5452473	0.87	SunDraw	Veneto (Italia)	L1
post5441899	0.75	SunDraw	Veneto (Italia)	L1
post5403764	0.79	SunDraw	Veneto (Italia)	L1
post5424007	0.77	SunDraw	Veneto (Italia)	L1
post5420441	0.83	SunDraw	Veneto (Italia)	L1
post5417957	0.68	Sicanius	Italian	L1
post5418890	0.75	SunDraw	Veneto (Italia)	L1
post5418579	0.54	SunDraw	Veneto (Italia)	L1
post1692819	0.86	sabrinita85	Italian	L1
post1693404	0.77	sabrinita85	Italian	L1
post1697188	0.8	gabrigabri	Italian, Italy (Torino)	L1
post1697498	0.78	BlueWolf	Italian	L1
post1715877	0.71	BlueWolf	Italian	L1
post1721788	0.81	sabrinita85	Italian	L1
post1727030	0.78	TimeHP	Italian - Italy	L1
post1729167	0.72	BlueWolf	Italian	L1
post3883702	0.71	Frapap	Switzerland/French-Italian	L1
post3885091	0.76	la italianilla	Italia	L1
post3895478	0.71	Crisidelm	Italy - Italian	L1
post5407021	0.7	neutrino2	Italy-Italian	L1
post5401724	0.87	SunDraw	Veneto (Italia)	L1
post5394885	0.79	SunDraw	Veneto (Italia)	L1
post5394975	0.81	SunDraw	Veneto (Italia)	L1
post5395374	0.76	minoski	Italian	L1
post5395651	0.86	SunDraw	Veneto (Italia)	L1
post5394472	0.72	SunDraw	Veneto (Italia)	L1
post5384177	0.8	SunDraw	Veneto (Italia)	L1
post5389322	0.76	damminson	Italian	L1
post5394350	0.83	SunDraw	Veneto (Italia)	L1
post4521272	0.74	SunDraw	Veneto (Italia)	L1
post5389172	0.74	SunDraw	Veneto (Italia)	L1
post5384962	0.74	SunDraw	Veneto (Italia)	L1
post5374331	0.7	SunDraw	Veneto (Italia)	L1
post5374222	0.75	SunDraw	Veneto (Italia)	L1
post5372707	0.75	italfan	Croatia, Croatian	L2
post5372683	0.68	Benzene	Italian from Italy	L1
post912642	0.71	victoria luz	italy	L1
post912782	0.81	victoria luz	italy	L1
post5352575	0.72	giusyna	italian	L1
post5348732	0.83	damminson	Italian	L1
post5347280	0.79	SunDraw	Veneto (Italia)	L1
post5316161	0.67	saltapicchio	Italia (Roma) - Italiano	L1
post5336386	0.77	SunDraw	Veneto (Italia)	L1
post5336774	0.91	SunDraw	Veneto (Italia)	L1
post1625046	0.8	Kraus	Italian, Italy	L1
post3800678	0.72	Fabiuz	Italy - italiano	L1
post5330897	0.74	saltapicchio	Italia (Roma) - Italiano	L1
post5308902	0.72	stella_maris_74	Italian - Italy	L1
post5303754	0.75	saltapicchio	Italia (Roma) - Italiano	L1
post5313881	0.79	SunDraw	Veneto (Italia)	L1
post5306326	0.85	tymbark	Romanian	L2
post5290999	0.79	minoski	Italian	L1
post5301312	0.77	SunDraw	Veneto (Italia)	L1
post5301469	0.82	minoski	Italian	L1
post5302018	0.79	SunDraw	Veneto (Italia)	L1
post5295417	0.82	SunDraw	Veneto (Italia)	L1
post5296116	0.8	SunDraw	Veneto (Italia)	L1
post5292193	0.64	Necsus	Italian (Italy)	L1
post5276456	0.87	SunDraw	Veneto (Italia)	L1
post5287897	0.76	SunDraw	Veneto (Italia)	L1
post5288202	0.77	platoelio	Italian	L1
post5234325	0.78	alex.mz	italy italian	L1
post5208357	0.73	pomar	Italian	L1
post5278701	0.68	bea555	Italian	L1
post5271944	0.63	bea555	Italian	L1
post2183777	0.72	vikgigio	Italian, Italy	L1
post5238995	0.67	SunDraw	Veneto (Italia)	L1
post5239468	0.79	SunDraw	Veneto (Italia)	L1
post5240997	0.75	filowelling	italy	L1
post5243494	0.82	SunDraw	Veneto (Italia)	L1
post5244299	0.74	filowelling	italy	L1
post5251706	0.88	SunDraw	Veneto (Italia)	L1
post5254124	0.78	filowelling	italy	L1
post5263470	0.82	SunDraw	Veneto (Italia)	L1
post5262901	0.72	SunDraw	Veneto (Italia)	L1
post5226288	0.85	rocamadour	Italian	L1
post5244706	0.86	SunDraw	Veneto (Italia)	L1
post2784344	0.89	Ghevèn	Earth	L2
post2784498	0.83	MünchnerFax	Italian, Italy	L1
post2787461	0.84	rocamadour	Italian	L1
post5232005	0.86	danyssima	italian	L1
post5230665	0.85	giusyna	italian	L1
post5217338	0.75	Aloha	Spanish (BCN)	L2
post5226152	0.69	w120barby	Italiano	L1
post5202236	0.7	pomar	Italian	L1
post5205601	0.62	Earendil81	Italian	L1
post5206025	0.78	SunDraw	Veneto (Italia)	L1
post5205693	0.87	SunDraw	Veneto (Italia)	L1
post5193621	0.78	iretta	Ukrainian-Ukraine	L2
post5200514	0.79	iretta	Ukrainian-Ukraine	L2
post5203606	0.85	iretta	Ukrainian-Ukraine	L2
post5205877	0.73	SunDraw	Veneto (Italia)	L1
post5198487	0.77	SunDraw	Veneto (Italia)	L1
post5188029	0.81	kelpiesnotmyrealname	Italiano/Español (de España)	L1
post5187675	0.75	Necsus	Italian (Italy)	L1
post5196207	0.83	SunDraw	Veneto (Italia)	L1
post4873059	0.79	SunDraw	Veneto (Italia)	L1
post5180801	0.75	franz rod	Italiano	L1
post5180930	0.74	SunDraw	Veneto (Italia)	L1
post5142954	0.81	SunDraw	Veneto (Italia)	L1
post5170072	0.84	stanchezza	russian	L2
post5169362	0.73	SunDraw	Veneto (Italia)	L1
post5162614	0.82	SunDraw	Veneto (Italia)	L1
post1864155	0.8	rocamadour	Italian	L1
post5129653	0.79	la italianilla	Italia	L1
post5140835	0.74	pindy	Italian	L1
post5122357	0.75	SunDraw	Veneto (Italia)	L1
post5122439	0.76	giusyna	italian	L1
post5107949	0.76	rainbowizard	Italian - Italy	L1
post5113206	0.63	SunDraw	Veneto (Italia)	L1
post5111990	0.76	trubbulu	Italian/Sicilian	L1
post4209314	0.71	Necsus	Italian (Italy)	L1
post4209352	0.68	MünchnerFax	Italian, Italy	L1
post4209456	0.73	Necsus	Italian (Italy)	L1
post4223468	0.78	SunDraw	Veneto (Italia)	L1
post4231333	0.87	MünchnerFax	Italian, Italy	L1
post4240618	0.81	Necsus	Italian (Italy)	L1
post4240945	0.76	MünchnerFax	Italian, Italy	L1
post4242384	0.7	SunDraw	Veneto (Italia)	L1
post4407907	0.77	la italianilla	Italia	L1
post4412102	0.76	la italianilla	Italia	L1
post4413052	0.89	Necsus	Italian (Italy)	L1
post5100762	0.75	LUIZ PINHO	PORTOGHESE	L2
post5077736	0.73	Earendil81	Italian	L1
post5085934	0.77	SunDraw	Veneto (Italia)	L1
post5086386	0.74	SunDraw	Veneto (Italia)	L1
post5082088	0.78	Montesacro	Italiano	L1
post5082389	0.79	saltapicchio	Italia (Roma) - Italiano	L1
post5071508	0.82	SunDraw	Veneto (Italia)	L1
post5030744	0.77	SunDraw	Veneto (Italia)	L1
post5023887	0.61	SunDraw	Veneto (Italia)	L1
post5026306	0.66	Earendil81	Italian	L1
post5044674	0.85	niklavjus	Italiano (Italia)	L1
post5044154	0.71	Montesacro	Italiano	L1
post5022013	0.76	Necsus	Italian (Italy)	L1
post5029870	0.66	LaFenice2002	Italiano	L1
post5029819	0.7	LaFenice2002	Italiano	L1
post4972895	0.75	giusyna	italian	L1
post5014526	0.74	infinite sadness	italiano	L1
post5001928	0.8	Ludo87	Italian	L1
post5005858	0.64	TimLA	English - US	L2
post4987250	0.83	SamPisa	Italy, italian	L1
post4974754	0.7	iretta	Ukrainian-Ukraine	L2
post4971790	0.77	giusyna	italian	L1
post4972891	0.78	Nickverto	Italian	L1
post4973450	0.75	giusyna	italian	L1
post4980360	0.61	Nickverto	Italian	L1
post4971622	0.69	giusyna	italian	L1
post4987695	0.68	SamPisa	Italy, italian	L1
post4983931	0.66	Necsus	Italian (Italy)	L1
post4960432	0.78	rainbowizard	Italian - Italy	L1
post4937086	0.72	sdr083	Norwegian (NN)	L2
post4938429	0.83	franz rod	Italiano	L1
post4949815	0.82	giusyna	italian	L1
post4950128	0.77	franz rod	Italiano	L1
post4978974	0.83	stanchezza	russian	L2
post4974453	0.78	Necsus	Italian (Italy)	L1
post4965483	0.76	Dreamcaster	Italy - Italiano	L1
post4890489	0.81	SunDraw	Veneto (Italia)	L1
post4844693	0.65	SunDraw	Veneto (Italia)	L1
post4904538	0.67	saltapicchio	Italia (Roma) - Italiano	L1
post4907422	0.69	damminson	Italian	L1
post4891935	0.68	SunDraw	Veneto (Italia)	L1
post4909400	0.76	Earendil81	Italian	L1
post4898558	0.77	SunDraw	Veneto (Italia)	L1
post4876422	0.76	Necsus	Italian (Italy)	L1
post4882460	0.79	gatto	Italian-Italy	L1
post4887334	0.88	rocamadour	Italian	L1
post4888578	0.77	gatto	Italian-Italy	L1
post4888707	0.84	giusyna	italian	L1
post4895517	0.86	Necsus	Italian (Italy)	L1
post4897797	0.77	SunDraw	Veneto (Italia)	L1
post4898046	0.77	SunDraw	Veneto (Italia)	L1
post4892966	0.74	Earendil81	Italian	L1
post4891426	0.73	damminson	Italian	L1
post4880850	0.76	minoski	Italian	L1
post4881519	0.72	vega3131	Italian	L1
post4885025	0.86	minoski	Italian	L1
post4828621	0.73	BlueWolf	Italian	L1
post4829215	0.78	franz rod	Italiano	L1
post4829299	0.75	BlueWolf	Italian	L1
post4829421	0.84	franz rod	Italiano	L1
post4832058	0.73	BlueWolf	Italian	L1
post4839664	0.78	franz rod	Italiano	L1
post4852863	0.83	SunDraw	Veneto (Italia)	L1
post4867192	0.77	saltapicchio	Italia (Roma) - Italiano	L1
post4868101	0.79	Earendil81	Italian	L1
post4872716	0.69	SunDraw	Veneto (Italia)	L1
post4839954	0.75	gatto	Italian-Italy	L1
post4842613	0.8	Sylentia	English(UK)/Italian - bilingual	L1
post4847577	0.81	gatto	Italian-Italy	L1
post4857611	0.81	rawbee	Italian	L1
post4858663	0.89	Montesacro	Italiano	L1
post4859656	0.77	SunDraw	Veneto (Italia)	L1
post4866984	0.81	franz rod	Italiano	L1
post4852282	0.68	SunDraw	Veneto (Italia)	L1
post4851915	0.78	ToscanoNYC	Italian & English -US (bilingual)	L1
post4820190	0.78	Montesacro	Italiano	L1
post4822927	0.69	Cnaeius	Italian, Italy	L1
post4824243	0.78	Montesacro	Italiano	L1
post4817019	0.85	Angel.Aura	Italian	L1
post4813934	0.84	SunDraw	Veneto (Italia)	L1
post4802117	0.89	rocamadour	Italian	L1
post4802123	0.84	bubu7	Italiano	L1
post4806624	0.66	SunDraw	Veneto (Italia)	L1
post4807560	0.84	SunDraw	Veneto (Italia)	L1
post4802455	0.82	MünchnerFax	Italian, Italy	L1
post4802638	0.59	Sicanius	Italian	L1
post4802803	0.82	Sicanius	Italian	L1
post4807234	0.64	borz	Hungary	L2
post4806887	0.73	SunDraw	Veneto (Italia)	L1
post4807315	0.63	SunDraw	Veneto (Italia)	L1
post4766047	0.86	la italianilla	Italia	L1
post4780221	0.8	SunDraw	Veneto (Italia)	L1
post4780650	0.81	Lorena1970	Italy, Italiano	L1
post4787497	0.73	Texas Ranger	English(Scotland)/Italian - bilingual	L1
post4698254	0.65	Necsus	Italian (Italy)	L1
post4698389	0.65	sgnappa!	vicenza - italian	L1
post4700237	0.69	Broca's Area	Italian / Italy	L1
post4703334	0.76	mickeybrz	italiano	L1
post4704916	0.73	sgnappa!	vicenza - italian	L1
post4710838	0.83	Broca's Area	Italian / Italy	L1
post4712715	0.78	Necsus	Italian (Italy)	L1
post4784048	0.61	vera_galil	Peru, Spanish	L2
post3082459	0.63	Paulfromitaly	Italian	L1
post3082721	0.71	bubu7	Italiano	L1
post3086649	0.87	SunDraw	Veneto (Italia)	L1
post1060636	0.82	Giannaclaudia	Italian	L1
post1091681	0.76	Isabella	Italia	L1
post1092040	0.83	V52	Italy Italian	L1
post4756554	0.7	Shy1986	Italiano (Italia)	L1
post4764331	0.84	Lucy Van Pelt	Italian	L1
post4775629	0.84	mickeybrz	italiano	L1
post4764276	0.76	Lucy Van Pelt	Italian	L1
post4746126	0.73	mickeybrz	italiano	L1
post4760375	0.67	samovilka	macedonian	L2
post4750125	0.87	SunDraw	Veneto (Italia)	L1
post4732272	0.74	misszozaya	spanish	L2
post4746274	0.76	mickeybrz	italiano	L1
post4743766	0.7	Kraus	Italian, Italy	L1
post4738873	0.68	Kraus	Italian, Italy	L1
post4730402	0.86	SunDraw	Veneto (Italia)	L1
post1695131	0.75	Akire72	Italian - Italy	L1
post1701195	0.72	Akire72	Italian - Italy	L1
post4503195	0.81	SunDraw	Veneto (Italia)	L1
post4708546	0.77	Azucena64	France	L2
post4714168	0.8	SunDraw	Veneto (Italia)	L1
post4705346	0.78	Broca's Area	Italian / Italy	L1
post4714319	0.75	SunDraw	Veneto (Italia)	L1
post4698918	0.72	mickeybrz	italiano	L1
post4658713	0.83	rocamadour	Italian	L1
post4674584	0.82	rocamadour	Italian	L1
post4664397	0.68	TraductoraPobleSec	Catalan & Spanish	L2
post4664480	0.67	rocamadour	Italian	L1
post4668373	0.78	Necsus	Italian (Italy)	L1
post4653904	0.79	SunDraw	Veneto (Italia)	L1
post4651050	0.41	saltapicchio	Italia (Roma) - Italiano	L1
post4646915	0.75	SunDraw	Veneto (Italia)	L1
post4643860	0.73	vega3131	Italian	L1
post4639172	0.69	TraductoraPobleSec	Catalan & Spanish	L2
post4629110	0.76	SunDraw	Veneto (Italia)	L1
post4628486	0.87	SunDraw	Veneto (Italia)	L1
post4627901	0.8	Sabrine07	Italian	L1
post4620239	0.79	Tobago	France - French	L2
post4621312	0.75	acidqueen	italian	L1
post4615795	0.76	belfagor71	Italy, Italian	L1
post4609014	0.77	SunDraw	Veneto (Italia)	L1
post4584223	0.84	SunDraw	Veneto (Italia)	L1
post4611894	0.79	SunDraw	Veneto (Italia)	L1
post4611712	0.83	SunDraw	Veneto (Italia)	L1
post4593822	0.85	V52	Italy Italian	L1
post4591926	0.7	SunDraw	Veneto (Italia)	L1
post4591720	0.69	SunDraw	Veneto (Italia)	L1
post4588297	0.7	Elianor	Italia - italiano	L1
post4583543	0.63	SunDraw	Veneto (Italia)	L1
post4565595	0.77	TimLA	English - US	L2
post4572496	0.79	SunDraw	Veneto (Italia)	L1
post4267646	0.71	Sabrine07	Italian	L1
post4579361	0.75	alex.mz	italy italian	L1
post4579315	0.73	alex.mz	italy italian	L1
post4579843	0.85	Necsus	Italian (Italy)	L1
post4559970	0.84	SunDraw	Veneto (Italia)	L1
post4568123	0.73	V52	Italy Italian	L1
post4571259	0.77	Suo tempore	Canada, Bilingual French, English	L2
post4572528	0.82	SunDraw	Veneto (Italia)	L1
post4531644	0.89	mandarina.m	Slovenian	L2
post4540475	0.81	Bluenoric	Italy - Italian	L1
post4543225	0.87	SunDraw	Veneto (Italia)	L1
post4475940	0.76	Babajaga	Italian	L1
post4518747	0.84	saltapicchio	Italia (Roma) - Italiano	L1
post4533315	0.79	Carthusian cat	Italy	L1
post4538664	0.73	Kikko	Italy - Italian	L1
post4548298	0.78	Babajaga	Italian	L1
post4554695	0.72	Paulfromitaly	Italian	L1
post4552000	0.8	Larroja	Italia italiano	L1
post4558136	0.83	SunDraw	Veneto (Italia)	L1
post4515585	0.84	SunDraw	Veneto (Italia)	L1
post4538217	0.85	mickeybrz	italiano	L1
post4498958	0.78	SunDraw	Veneto (Italia)	L1
post4528968	0.7	UomoLumaca	Italy, Italian	L1
post4536208	0.75	SunDraw	Veneto (Italia)	L1
post4528373	0.73	Kikko	Italy - Italian	L1
post4535456	0.75	MünchnerFax	Italian, Italy	L1
post4535293	0.54	Queva	Italian	L1
post4504262	0.8	Suo tempore	Canada, Bilingual French, English	L2
post4401086	0.83	MOMO2	Italian	L1
post4407320	0.85	la italianilla	Italia	L1
post4407585	0.84	la italianilla	Italia	L1
post4407733	0.86	la italianilla	Italia	L1
post4410953	0.74	Salegrosso	Verona (Italy)	L1
post4411428	0.79	saltapicchio	Italia (Roma) - Italiano	L1
post4412541	0.82	SunDraw	Veneto (Italia)	L1
post4412843	0.85	saltapicchio	Italia (Roma) - Italiano	L1
post4498800	0.83	la italianilla	Italia	L1
post4391616	0.78	rocamadour	Italian	L1
post4393101	0.76	SunDraw	Veneto (Italia)	L1
post4440815	0.79	mickeybrz	italiano	L1
post4497547	0.8	Queva	Italian	L1
post2777298	0.77	SunDraw	Veneto (Italia)	L1
post4469493	0.76	la italianilla	Italia	L1
post4463383	0.74	saltapicchio	Italia (Roma) - Italiano	L1
post4457345	0.79	stanchezza	russian	L2
post4436881	0.83	vincenzochiaravalle	Italy/Italian	L1
post4443052	0.8	simona02	Romania (Romanian)	L2
post4408557	0.86	SunDraw	Veneto (Italia)	L1
post4435726	0.86	SunDraw	Veneto (Italia)	L1
post4432628	0.65	UomoLumaca	Italy, Italian	L1
post4429975	0.76	SunDraw	Veneto (Italia)	L1
post4423108	0.78	rainbowizard	Italian - Italy	L1
post4423112	0.81	SunDraw	Veneto (Italia)	L1
post4423769	0.78	Nijan	Italian, Italy - Salerno	L1
post4424605	0.82	ConusMagus	Italian	L1
post4419481	0.79	SunDraw	Veneto (Italia)	L1
post4360111	0.81	la italianilla	Italia	L1
post4360531	0.79	aphaelena	ITALIANO	L1
post4362511	0.79	trier2007	Italian/English (US) bilingual	L1
post4375012	0.83	la italianilla	Italia	L1
post4393715	0.8	la italianilla	Italia	L1
post4395105	0.85	rawbee	Italian	L1
post4395364	0.87	SunDraw	Veneto (Italia)	L1
post4395511	0.77	la italianilla	Italia	L1
post4414868	0.71	saltapicchio	Italia (Roma) - Italiano	L1
post4355355	0.89	vincenzochiaravalle	Italy/Italian	L1
post4356319	0.81	rocamadour	Italian	L1
post4361786	0.67	vincenzochiaravalle	Italy/Italian	L1
post4392986	0.84	Montesacro	Italiano	L1
post4406479	0.83	Bigiù	Italian	L1
post4394540	0.76	stanchezza	russian	L2
post4406730	0.81	SunDraw	Veneto (Italia)	L1
post4401116	0.56	rainbowizard	Italian - Italy	L1
post4394769	0.61	ferran	Croatia	L2
post4391511	0.79	kaori	Japan/Japanese	L2
post4392336	0.8	SunDraw	Veneto (Italia)	L1
post4396199	0.77	kaori	Japan/Japanese	L2
post4393333	0.85	SunDraw	Veneto (Italia)	L1
post4387451	0.74	Sabrine07	Italian	L1
post4383907	0.82	sam1978	italy - italiano	L1
post4375388	0.8	SunDraw	Veneto (Italia)	L1
post1978342	0.73	sabrinita85	Italian	L1
post4361725	0.87	italy74	italy, italian	L1
post4376186	0.63	SunDraw	Veneto (Italia)	L1
post4369761	0.84	TimLA	English - US	L2
post4362813	0.8	Angel.Aura	Italian	L1
post4375966	0.75	SunDraw	Veneto (Italia)	L1
post4355472	0.75	la italianilla	Italia	L1
post4355564	0.83	la italianilla	Italia	L1
post4345790	0.87	traduttrice	español	L2
post4359796	0.75	aphaelena	ITALIANO	L1
post4359816	0.75	MünchnerFax	Italian, Italy	L1
post4359842	0.83	aphaelena	ITALIANO	L1
post4359852	0.8	MünchnerFax	Italian, Italy	L1
post4359929	0.82	MünchnerFax	Italian, Italy	L1
post4334863	0.72	housecameron	Italian/ Italy	L1
post4332410	0.83	la italianilla	Italia	L1
post4310218	0.8	la italianilla	Italia	L1
post4310580	0.84	la italianilla	Italia	L1
post4323411	0.81	Aloha	Spanish (BCN)	L2
post4330347	0.81	Aloha	Spanish (BCN)	L2
post4321462	0.82	Dubia	Italia	L1
post4324510	0.84	Dubia	Italia	L1
post4311903	0.79	arenas	Italy, Italian	L1
post4292400	0.71	la italianilla	Italia	L1
post4293441	0.68	housecameron	Italian/ Italy	L1
post4307534	0.65	belfagor71	Italy, Italian	L1
post4308538	0.85	la italianilla	Italia	L1
post4303969	0.82	Xerinola	Català/Español, Barcelona (SPAIN)	L2
post4302429	0.77	cityofgod	ITALY	L1
post4255986	0.81	la italianilla	Italia	L1
post4258881	0.68	alecarfi	italian	L1
post4258948	0.71	la italianilla	Italia	L1
post4255872	0.87	Bigiù	Italian	L1
post4256228	0.8	la italianilla	Italia	L1
post4255368	0.82	la italianilla	Italia	L1
post4254533	0.81	la italianilla	Italia	L1
post4249216	0.77	SunDraw	Veneto (Italia)	L1
post4243089	0.78	SunDraw	Veneto (Italia)	L1
post3747106	0.77	sarusaru	Japanese	L2
post3747175	0.84	sarusaru	Japanese	L2
post4199397	0.78	Montesacro	Italiano	L1
post4200203	0.81	ToscanoNYC	Italian & English -US (bilingual)	L1
post4238892	0.85	TimLA	English - US	L2
post4207256	0.76	la italianilla	Italia	L1
post4240057	0.71	cityofgod	ITALY	L1
post4217055	0.72	la italianilla	Italia	L1
post4228101	0.8	la italianilla	Italia	L1
post4217893	0.81	Sicily	Spain Spanish	L2
post4221960	0.72	lamelamara	italia, italiano	L1
post4209179	0.76	lamelamara	italia, italiano	L1
post4197784	0.73	la italianilla	Italia	L1
post4196623	0.72	la italianilla	Italia	L1
post4199177	0.8	la italianilla	Italia	L1
post2478495	0.81	bubu7	Italiano	L1
post4198952	0.76	Stiannu	Italy, Italian	L1
post4160771	0.82	la italianilla	Italia	L1
post4167465	0.81	la italianilla	Italia	L1
post4195812	0.82	Salegrosso	Verona (Italy)	L1
post4196863	0.77	SunDraw	Veneto (Italia)	L1
post4187888	0.74	brian	AmE (New Orleans)	L2
post4194237	0.79	Necsus	Italian (Italy)	L1
post4192793	0.79	la italianilla	Italia	L1
post892024	0.77	TimLA	English - US	L2
post893689	0.77	TimLA	English - US	L2
post4182405	0.83	la italianilla	Italia	L1
post4183817	0.74	la italianilla	Italia	L1
post4184889	0.78	la italianilla	Italia	L1
post4177899	0.69	la italianilla	Italia	L1
post4146695	0.8	Montesacro	Italiano	L1
post4155450	0.84	bubu7	Italiano	L1
post4156427	0.81	SunDraw	Veneto (Italia)	L1
